2.14756e-08	-8.7386e-09
3.05471e-08	-1.24532e-08
1.93258e-08	-7.85531e-09
2.07163e-08	-8.42387e-09
8.9767e-09	-3.61367e-09
1.99755e-08	-8.11804e-09
1.45958e-08	-5.91266e-09
2.51396e-08	-1.02306e-08
2.22625e-08	-9.05073e-09
3.24016e-08	-1.32029e-08
1.55766e-08	-6.3092e-09
3.52455e-08	-1.43651e-08
3.4736e-08	-1.41553e-08
2.76299e-08	-1.12438e-08
6.82037e-09	-2.71853e-09
2.58292e-08	-1.0504e-08
2.84002e-08	-1.15564e-08
2.71035e-08	-1.10242e-08
2.56219e-08	-1.04162e-08
3.39542e-08	-1.38282e-08
2.40909e-08	-9.7861e-09
2.37011e-08	-9.62459e-09
2.70062e-08	-1.0977e-08
9.9674e-09	-3.99592e-09
-7.41837e-09	3.12726e-09
-2.96434e-08	1.22331e-08
-3.32437e-08	1.3709e-08
-2.70446e-08	1.11709e-08
-3.10475e-08	1.28117e-08
-2.52537e-08	1.04396e-08
2.54857e-08	-1.03431e-08
6.58576e-08	-2.68789e-08
9.59047e-08	-3.91862e-08
1.15859e-07	-4.73591e-08
1.35719e-07	-5.54936e-08
1.45719e-07	-5.95899e-08
1.65719e-07	-6.77824e-08
1.55485e-07	-6.35896e-08
1.24734e-07	-5.09915e-08
1.2892e-07	-5.27051e-08
1.0289e-07	-4.20414e-08
9.6643e-08	-3.94811e-08
6.01764e-08	-2.45422e-08
4.90761e-08	-1.99944e-08
2.08932e-08	-8.44785e-09
3.78983e-08	-1.54119e-08
4.45006e-08	-1.81147e-08
4.26494e-08	-1.73556e-08
5.4681e-08	-2.22828e-08
-1.96374e-08	8.16167e-09
-1.95223e-09	9.18182e-10
9.37964e-09	-3.72238e-09
4.74868e-10	-7.34646e-11
3.13317e-08	-1.2712e-08
5.43374e-09	-2.10174e-09
5.72759e-09	-2.2208e-09
-4.22281e-09	1.85646e-09
-2.76597e-08	1.14577e-08
1.97882e-09	-6.81699e-10
-3.17338e-08	1.31288e-08
-5.55577e-08	2.28886e-08
-6.65033e-08	2.73735e-08
-1.06078e-08	4.47812e-09
5.17451e-09	-1.98584e-09
2.08431e-08	-8.4032e-09
1.45129e-08	-5.80795e-09
2.97788e-08	-1.20603e-08
-3.92196e-11	1.55744e-10
-4.03274e-08	1.66607e-08
-7.10904e-08	2.92639e-08
-4.66516e-08	1.9254e-08
-4.02195e-08	1.66207e-08
-2.40607e-08	1.0003e-08
-4.62778e-08	1.91056e-08
1.01049e-09	-2.63004e-10
-2.2201e-08	9.24695e-09
-6.74406e-08	2.77798e-08
-7.44259e-08	3.06421e-08
-1.40144e-07	5.75634e-08
-4.745e-08	1.95945e-08
-1.61517e-08	6.77434e-09
1.75483e-08	-7.02858e-09
2.09537e-08	-8.42205e-09
-4.03136e-09	1.81499e-09
-1.14227e-08	4.84418e-09
-1.98518e-08	8.29799e-09
-5.77497e-08	2.38235e-08
-8.59547e-08	3.53785e-08
-4.49299e-08	1.85747e-08
-4.04342e-09	1.82753e-09
-2.9747e-09	1.3913e-09
7.7786e-09	-3.01199e-09
8.28796e-09	-3.21855e-09
-1.17046e-08	4.97253e-09
-3.20212e-08	1.32963e-08
-5.24136e-08	2.16506e-08
-8.3276e-08	3.42943e-08
-6.40348e-08	2.64137e-08
-4.54505e-08	1.88027e-08
-1.65806e-08	6.97785e-09
-3.85572e-08	1.59817e-08
-4.08741e-08	1.69324e-08
-3.2609e-08	1.35479e-08
-3.44973e-08	1.43224e-08
-6.76189e-08	2.78916e-08
-9.98941e-08	4.11135e-08
-8.23256e-08	3.39181e-08
-3.36002e-08	1.39594e-08
-5.76609e-08	2.3817e-08
-4.20792e-08	1.7436e-08
-8.85315e-08	3.64664e-08
-6.20003e-08	2.55996e-08
-5.75093e-08	2.37617e-08
-6.33881e-08	2.61716e-08
-1.2964e-07	5.33118e-08
-8.40163e-08	3.46243e-08
-6.8561e-08	2.82946e-08
-4.32746e-08	1.79378e-08
-4.06642e-08	1.68702e-08
1.5604e-09	-4.24315e-10
1.33959e-08	-5.27065e-09
2.7735e-08	-1.11431e-08
8.91439e-09	-3.43192e-09
1.2813e-08	-5.02768e-09
3.65336e-08	-1.47431e-08
7.51605e-11	1.92504e-10
-1.0995e-07	4.52638e-08
8.96152e-08	-3.64818e-08
1.08769e-07	-4.43257e-08
1.83601e-09	-5.18871e-10
